date,total_pc,index_pc,etp_pc,equity_pc,vix
2019-12-09,1.02,1.54,1.06,0.64,15.86
2019-12-10,0.98,1.3,0.83,0.76,15.68
2019-12-11,0.98,1.45,1.33,0.52,14.99
2019-12-12,0.72,1.11,0.72,0.45,13.94
2019-12-13,1.1,1.79,0.89,0.55,12.63
2019-12-16,0.87,1.09,0.91,0.61,12.14
2019-12-17,0.63,0.7,0.71,0.53,12.29
2019-12-18,1.06,1.21,2.56,0.49,12.58
2019-12-19,0.78,1.14,0.95,0.54,12.5
2019-12-20,0.79,1.1,1.33,0.46,12.51
2019-12-23,0.8,1.2,0.98,0.54,12.61
2019-12-24,0.8,1.88,0.71,0.52,12.67
2019-12-26,0.79,1.67,1.1,0.43,12.65
2019-12-27,0.87,1.29,0.91,0.6,13.43
2019-12-30,0.9,1.25,0.94,0.59,14.82
2019-12-31,0.96,1.22,1.22,0.56,13.78
2020-01-02,0.83,1.3,0.99,0.54,12.47
2020-01-03,0.85,1.36,0.75,0.55,14.02
2020-01-06,0.83,1.28,0.78,0.54,13.85
2020-01-07,0.83,1.21,1.66,0.44,13.79
2020-01-08,0.76,1.01,1.06,0.47,13.45
2020-01-09,0.66,0.85,0.71,0.49,12.54
2020-01-10,0.86,1.39,0.92,0.52,12.56
2020-01-13,0.76,1.11,1.09,0.47,12.32
2020-01-14,0.76,1.2,1.0,0.47,12.39
2020-01-15,0.75,1.11,0.95,0.44,12.42
2020-01-16,0.71,0.84,0.99,0.47,12.32
2020-01-17,0.66,0.78,0.93,0.48,12.1
2020-01-21,0.83,1.18,0.91,0.59,12.85
2020-01-22,0.82,1.14,1.11,0.52,12.91
2020-01-23,0.76,1.09,0.86,0.54,12.98
2020-01-24,1.1,1.59,1.29,0.7,14.56
2020-01-27,1.01,1.3,1.19,0.64,18.23
2020-01-28,0.8,1.03,1.05,0.55,16.28
2020-01-29,0.83,1.44,1.26,0.5,16.39
2020-01-30,0.86,1.22,0.99,0.61,15.49
2020-01-31,1.07,1.15,1.46,0.74,18.84
2020-02-03,0.72,1.15,0.62,0.5,17.97
2020-02-04,0.82,1.35,1.15,0.46,16.05
2020-02-05,0.94,1.23,1.77,0.51,15.15
2020-02-06,0.71,0.93,1.07,0.47,14.96
2020-02-07,0.95,1.34,1.6,0.56,15.47
2020-02-10,0.84,1.36,1.25,0.46,15.04
2020-02-11,0.72,0.93,0.95,0.45,15.18
2020-02-12,0.7,1.02,0.74,0.48,13.74
2020-02-13,0.8,1.15,0.95,0.55,14.15
2020-02-14,0.83,1.1,1.14,0.58,13.68
2020-02-18,0.78,1.06,0.84,0.51,14.83
2020-02-19,0.81,1.35,0.92,0.45,14.38
2020-02-20,0.84,1.22,1.11,0.51,15.56
2020-02-21,1.15,1.6,1.45,0.73,17.08
2020-02-24,1.09,1.18,1.47,0.7,25.03
2020-02-25,1.31,1.3,1.99,0.8,27.85
2020-02-26,1.23,1.49,1.75,0.65,27.56
2020-02-27,1.31,1.59,1.48,0.86,39.16
2020-02-28,1.27,1.51,1.33,0.85,40.11
2020-03-02,1.29,1.7,1.32,0.76,33.42
2020-03-03,0.8,0.71,1.12,0.73,36.82
2020-03-04,1.25,1.17,2.6,0.64,31.99
2020-03-05,0.88,0.83,1.1,0.78,39.62
2020-03-06,1.18,1.4,1.1,0.89,41.94
2020-03-09,1.83,2.3,1.79,1.12,54.46
2020-03-10,1.19,1.6,1.05,0.75,47.3
2020-03-11,1.36,1.59,1.23,1.02,53.9
2020-03-12,1.46,1.41,1.79,1.28,75.47
2020-03-13,1.27,1.36,1.4,1.0,57.83
2020-03-16,1.28,1.25,1.53,1.1,82.69
2020-03-17,1.01,0.99,1.35,0.86,75.91
2020-03-18,1.33,1.58,1.3,0.98,76.45
2020-03-19,1.12,1.33,1.08,0.88,72.0
2020-03-20,1.23,1.47,1.42,0.83,66.04
2020-03-23,1.09,1.66,1.07,0.62,61.59
2020-03-24,0.88,1.07,1.02,0.63,61.67
2020-03-25,0.95,1.06,1.25,0.65,63.95
2020-03-26,0.97,1.32,1.31,0.58,61.0
2020-03-27,1.07,1.36,1.29,0.7,65.54
2020-03-30,1.07,1.35,1.21,0.68,57.08
2020-03-31,1.14,1.32,1.35,0.7,53.54
2020-04-01,1.19,1.49,1.31,0.86,57.06
2020-04-02,1.21,1.57,1.51,0.82,50.91
2020-04-03,1.08,1.39,1.13,0.83,46.8
2020-04-06,0.97,1.23,1.07,0.69,45.24
2020-04-07,0.95,1.22,1.16,0.65,46.7
2020-04-08,1.0,1.31,1.16,0.65,43.35
2020-04-09,0.98,1.19,1.22,0.65,41.67
2020-04-13,0.91,1.19,1.02,0.65,41.17
2020-04-14,0.99,1.48,1.15,0.58,37.76
2020-04-15,0.99,1.13,1.38,0.7,40.84
2020-04-16,0.91,1.41,1.25,0.59,40.11
2020-04-17,0.92,1.23,1.22,0.6,38.15
2020-04-20,0.93,1.55,1.07,0.55,43.83
2020-04-21,1.09,1.35,1.45,0.69,45.41
2020-04-22,0.91,1.36,1.06,0.66,41.98
2020-04-23,0.87,1.33,1.13,0.59,41.38
2020-04-24,1.02,1.61,1.35,0.6,35.93
2020-04-27,1.05,1.74,1.36,0.58,33.29
2020-04-28,0.96,1.65,1.31,0.56,33.57
2020-04-29,1.02,1.62,1.54,0.53,31.23
2020-04-30,0.96,1.41,1.24,0.68,34.15
2020-05-01,1.18,1.67,1.41,0.83,37.19
2020-05-04,0.97,1.24,1.26,0.69,35.97
2020-05-05,0.89,1.6,1.05,0.59,33.61
2020-05-06,0.85,1.32,1.0,0.59,34.12
2020-05-07,0.83,1.16,1.14,0.59,31.44
2020-05-08,0.86,1.45,1.18,0.53,27.98
2020-05-11,0.86,1.37,1.12,0.5,27.57
2020-05-12,0.88,1.4,1.17,0.6,33.04
2020-05-13,1.17,1.58,1.61,0.72,35.28
2020-05-14,0.96,1.27,1.25,0.64,32.61
2020-05-15,0.8,0.9,1.15,0.57,31.89
2020-05-18,0.72,1.1,0.94,0.47,29.3
2020-05-19,0.72,1.1,1.0,0.46,30.53
2020-05-20,0.81,1.29,1.19,0.49,27.99
2020-05-21,0.84,1.5,1.1,0.55,29.53
2020-05-22,0.82,1.32,1.1,0.57,28.16
2020-05-26,0.81,1.16,1.26,0.5,28.01
2020-05-27,0.86,1.33,1.34,0.51,27.62
2020-05-28,0.85,1.13,1.34,0.54,28.59
2020-05-29,0.92,1.41,1.2,0.58,27.51
2020-06-01,0.83,1.34,1.49,0.46,28.23
2020-06-02,0.79,1.36,1.18,0.47,26.84
2020-06-03,0.69,1.07,1.04,0.4,25.66
2020-06-04,0.74,1.76,1.25,0.43,25.81
2020-06-05,0.65,1.16,0.85,0.41,24.52
2020-06-08,0.6,1.16,0.89,0.37,25.81
2020-06-09,0.7,1.8,0.9,0.4,27.57
2020-06-10,0.7,1.33,0.91,0.45,27.57
2020-06-11,1.01,1.34,1.22,0.7,40.79
2020-06-12,0.98,1.08,1.35,0.71,36.09
2020-06-15,0.88,1.22,1.16,0.51,34.4
2020-06-16,0.76,1.21,1.0,0.45,33.67
2020-06-17,0.77,1.2,0.86,0.51,33.47
2020-06-18,0.87,1.73,1.23,0.5,32.94
2020-06-19,0.91,1.8,1.2,0.57,35.12
2020-06-22,0.79,1.53,0.94,0.47,31.77
2020-06-23,0.77,1.54,1.29,0.45,31.37
2020-06-24,0.99,1.38,1.41,0.62,33.84
2020-06-25,0.89,1.79,1.15,0.54,32.22
2020-06-26,1.07,1.56,1.25,0.74,34.73
2020-06-29,0.97,1.86,1.12,0.55,31.78
2020-06-30,0.88,1.28,1.06,0.52,30.43
2020-07-01,0.83,1.7,0.9,0.46,28.62
2020-07-02,0.87,1.59,1.0,0.51,27.68
2020-07-06,0.73,1.22,1.18,0.42,27.94
2020-07-07,0.83,1.87,1.13,0.45,29.43
2020-07-08,0.76,1.62,1.08,0.4,28.08
2020-07-09,0.77,1.4,1.24,0.44,29.26
2020-07-10,0.83,1.64,1.13,0.46,27.29
2020-07-13,0.77,1.52,0.91,0.41,32.19
2020-07-14,0.85,1.46,1.66,0.43,29.52
2020-07-15,0.63,1.09,0.82,0.38,27.76
2020-07-16,0.72,1.43,0.84,0.47,28.0
2020-07-17,0.74,1.34,0.92,0.46,25.68
2020-07-20,0.77,1.49,0.96,0.45,24.46
2020-07-21,0.71,1.39,0.79,0.39,24.84
2020-07-22,0.75,1.45,0.79,0.49,24.32
2020-07-23,0.78,1.66,0.85,0.53,26.08
2020-07-24,0.91,1.58,1.16,0.6,25.84
2020-07-27,0.63,1.16,0.69,0.44,24.74
2020-07-28,0.83,1.71,1.16,0.5,25.44
2020-07-29,0.73,1.32,0.84,0.51,24.1
2020-07-30,0.77,1.27,0.92,0.55,24.76
2020-07-31,0.82,1.53,0.98,0.54,24.46
2020-08-03,0.67,1.16,0.88,0.44,24.28
2020-08-04,0.74,1.24,1.41,0.42,23.76
2020-08-05,0.67,1.09,0.94,0.41,22.99
2020-08-06,0.61,1.25,0.75,0.42,22.65
2020-08-07,0.73,1.24,0.85,0.51,22.21
2020-08-10,0.67,1.51,0.76,0.41,22.13
2020-08-11,0.7,1.42,0.84,0.45,24.03
2020-08-12,0.77,1.44,0.95,0.47,22.28
2020-08-13,0.68,1.51,0.68,0.46,22.13
2020-08-14,0.78,1.33,0.89,0.54,22.05
2020-08-17,0.76,1.56,0.81,0.49,21.35
2020-08-18,0.71,1.11,0.89,0.46,21.51
2020-08-19,0.76,1.23,1.16,0.43,22.54
2020-08-20,0.75,1.26,1.09,0.46,22.72
2020-08-21,0.69,1.23,0.97,0.45,22.54
2020-08-24,0.74,1.52,0.97,0.42,22.37
2020-08-25,0.62,1.4,0.58,0.42,22.03
2020-08-26,0.65,1.0,0.83,0.39,23.27
2020-08-27,0.62,0.96,0.88,0.38,24.47
2020-08-28,0.71,1.38,0.68,0.42,22.96
2020-08-31,0.78,1.53,0.99,0.45,26.41
2020-09-01,0.62,0.99,0.98,0.4,26.12
2020-09-02,0.74,1.2,1.19,0.4,26.57
2020-09-03,0.95,1.02,1.68,0.58,33.6
2020-09-04,1.03,1.38,1.35,0.67,30.75
2020-09-08,0.88,1.36,1.04,0.57,31.46
2020-09-09,0.86,1.23,1.05,0.62,28.81
2020-09-10,0.81,1.13,1.13,0.54,29.71
2020-09-11,1.0,1.46,1.35,0.67,26.87
2020-09-14,0.83,1.58,0.95,0.49,25.85
2020-09-15,0.69,1.08,0.91,0.46,25.59
2020-09-16,0.81,1.4,1.05,0.51,26.04
2020-09-17,0.96,1.7,1.17,0.58,26.46
2020-09-18,0.94,1.56,1.21,0.63,25.83
2020-09-21,0.94,1.68,1.25,0.49,27.78
2020-09-22,0.87,1.82,1.0,0.54,26.86
2020-09-23,0.89,1.36,1.27,0.51,28.58
2020-09-24,1.0,1.67,1.26,0.63,28.51
2020-09-25,0.88,1.53,0.89,0.56,26.38
2020-09-28,0.77,1.5,0.87,0.45,26.19
2020-09-29,0.8,1.45,1.04,0.49,26.27
2020-09-30,0.83,1.29,1.14,0.45,26.37
2020-10-01,0.78,1.33,1.04,0.5,26.7
2020-10-02,0.9,1.61,1.07,0.54,27.63
2020-10-05,0.79,1.37,0.88,0.49,27.96
2020-10-06,0.84,1.57,1.14,0.46,29.48
2020-10-07,0.76,1.48,0.89,0.42,28.06
2020-10-08,0.8,2.19,1.02,0.39,26.36
2020-10-09,0.85,1.71,0.86,0.44,25.0
2020-10-12,0.66,1.05,0.86,0.41,25.07
2020-10-13,0.75,2.03,0.99,0.39,26.07
2020-10-14,0.71,1.11,1.03,0.47,26.4
2020-10-15,0.75,1.29,0.93,0.46,26.97
2020-10-16,0.85,2.0,1.01,0.45,27.41
2020-10-19,0.78,1.41,1.18,0.43,29.18
2020-10-20,0.82,1.53,0.87,0.52,29.35
2020-10-21,0.87,1.62,1.19,0.5,28.65
2020-10-22,0.8,1.67,1.17,0.48,28.11
2020-10-23,0.84,1.87,0.92,0.53,27.55
2020-10-26,1.11,1.79,1.31,0.59,32.46
2020-10-27,0.8,1.41,1.04,0.48,33.35
2020-10-28,1.11,1.48,1.53,0.65,40.28
2020-10-29,0.9,1.49,1.26,0.52,37.59
2020-10-30,1.03,1.16,1.39,0.77,38.02
2020-11-02,0.98,1.56,1.08,0.62,37.13
2020-11-03,1.03,1.52,1.72,0.45,35.55
2020-11-04,0.98,1.58,1.22,0.45,29.57
2020-11-05,0.8,1.57,0.96,0.44,27.58
2020-11-06,0.85,2.0,1.0,0.41,24.86
2020-11-09,0.74,1.36,0.99,0.37,25.75
2020-11-10,0.85,1.64,1.0,0.52,24.8
2020-11-11,1.02,1.61,2.0,0.46,23.45
2020-11-12,0.93,1.8,1.34,0.52,25.35
2020-11-13,0.81,1.4,1.05,0.5,23.1
2020-11-16,0.73,1.44,0.92,0.43,22.45
2020-11-17,0.87,1.38,1.32,0.49,22.71
2020-11-18,0.73,1.25,1.1,0.42,23.84
2020-11-19,0.76,1.14,1.36,0.46,23.11
2020-11-20,0.71,1.61,0.97,0.4,23.7
2020-11-23,0.65,1.38,1.0,0.42,22.66
2020-11-24,0.64,1.43,0.93,0.38,21.64
2020-11-25,0.72,1.81,0.97,0.4,21.25
2020-11-27,0.74,2.06,0.84,0.41,20.84
2020-11-30,0.8,1.61,1.46,0.43,20.57
2020-12-01,0.65,1.14,1.0,0.37,20.77
2020-12-02,0.68,1.34,0.91,0.41,21.17
2020-12-03,0.65,1.38,1.09,0.35,21.28
2020-12-04,0.68,1.57,0.89,0.39,20.79
2020-12-07,0.65,1.41,0.94,0.37,21.3
2020-12-08,0.65,1.35,1.0,0.38,20.68
2020-12-09,0.84,1.48,1.32,0.42,22.27
2020-12-10,0.7,1.15,1.21,0.4,22.52
2020-12-11,0.97,1.67,1.4,0.5,23.31
2020-12-14,0.81,1.59,0.89,0.42,24.72
2020-12-15,0.91,1.78,1.28,0.43,22.89
2020-12-16,0.77,1.68,0.89,0.42,22.5
2020-12-17,0.69,1.46,0.96,0.37,21.93
2020-12-18,0.75,1.46,0.94,0.46,21.57
2020-12-21,0.76,1.04,1.22,0.47,25.16
2020-12-22,0.6,1.2,1.06,0.37,24.23
2020-12-23,0.78,1.71,0.99,0.41,23.31
2020-12-24,0.8,1.42,1.19,0.54,21.53
2020-12-28,0.72,1.18,1.16,0.44,21.7
2020-12-29,0.78,1.43,1.27,0.45,23.08
2020-12-30,0.81,1.53,1.27,0.47,22.77
2020-12-31,0.86,1.28,1.01,0.56,22.75
2021-01-04,0.86,1.43,1.05,0.47,26.97
2021-01-05,0.73,1.16,0.86,0.45,25.34
2021-01-06,0.78,1.48,0.97,0.39,25.07
2021-01-07,0.68,1.14,1.17,0.38,22.37
2021-01-08,0.73,1.44,0.78,0.44,21.56
2021-01-11,0.79,1.73,1.01,0.41,24.08
2021-01-12,0.69,1.43,1.22,0.34,23.33
2021-01-13,0.85,1.35,1.65,0.34,22.21
2021-01-14,0.66,1.4,0.83,0.36,23.25
2021-01-15,0.8,1.47,1.21,0.45,24.34
2021-01-19,0.69,1.22,1.23,0.37,23.24
2021-01-20,0.71,1.21,0.99,0.4,21.58
2021-01-21,0.74,1.74,1.41,0.4,21.32
2021-01-22,0.63,1.37,0.98,0.4,21.91
2021-01-25,0.72,1.63,1.27,0.38,23.19
2021-01-26,0.71,1.81,1.18,0.4,23.02
2021-01-27,0.73,1.15,1.27,0.4,37.21
2021-01-28,0.75,1.28,1.0,0.4,30.21
2021-01-29,0.93,1.33,1.22,0.58,33.09
2021-02-01,0.77,1.46,0.94,0.42,30.24
2021-02-02,0.78,1.84,0.94,0.4,25.56
2021-02-03,0.85,1.5,1.73,0.43,22.91
2021-02-04,0.73,1.32,1.31,0.41,21.77
2021-02-05,0.75,1.54,1.07,0.42,20.87
2021-02-08,0.69,1.3,1.04,0.39,21.24
2021-02-09,0.67,1.36,1.19,0.36,21.63
2021-02-10,0.75,1.52,1.13,0.37,21.99
2021-02-11,0.74,1.82,1.08,0.38,21.25
2021-02-12,0.82,1.6,1.11,0.45,19.97
2021-02-16,0.77,1.65,0.84,0.42,21.46
2021-02-17,0.71,1.28,0.92,0.39,21.5
2021-02-18,0.82,1.39,1.12,0.51,22.49
2021-02-19,0.75,1.57,0.96,0.43,22.05
2021-02-22,0.66,1.32,0.82,0.43,23.45
2021-02-23,0.76,1.28,1.15,0.44,23.11
2021-02-24,0.7,1.39,0.91,0.35,21.34
2021-02-25,0.8,1.5,0.93,0.47,28.89
2021-02-26,0.92,1.21,1.15,0.63,27.95
2021-03-01,0.97,1.39,2.13,0.38,23.35
2021-03-02,0.77,1.64,0.98,0.44,24.1
2021-03-03,0.83,1.25,1.33,0.48,26.67
2021-03-04,0.89,1.17,1.3,0.54,28.57
2021-03-05,0.95,1.44,1.26,0.6,24.66
2021-03-08,0.79,1.24,1.11,0.46,25.47
2021-03-09,0.92,1.8,1.4,0.42,24.03
2021-03-10,0.72,1.05,1.03,0.42,22.56
2021-03-11,0.74,1.29,0.95,0.44,21.91
2021-03-12,0.77,1.37,1.07,0.44,20.69
2021-03-15,0.75,1.33,0.96,0.38,20.03
2021-03-16,0.89,1.62,1.37,0.43,19.79
2021-03-17,0.73,1.07,0.97,0.44,19.23
2021-03-18,0.75,1.2,1.05,0.47,21.58
2021-03-19,0.82,1.39,1.13,0.51,20.95
2021-03-22,0.72,1.4,0.92,0.39,18.88
2021-03-23,0.81,1.36,1.22,0.44,20.3
2021-03-24,0.89,1.47,1.13,0.57,21.2
2021-03-25,0.88,1.43,1.1,0.58,19.81
2021-03-26,0.89,1.36,1.15,0.58,18.86
2021-03-29,0.85,1.34,1.11,0.51,20.74
2021-03-30,0.77,1.51,1.0,0.48,19.61
2021-03-31,0.74,1.08,1.21,0.42,19.4
2021-04-01,0.72,1.36,0.95,0.42,17.33
2021-04-05,0.69,1.27,0.83,0.38,17.91
2021-04-06,0.67,1.24,0.93,0.41,18.12
2021-04-07,0.8,1.41,0.97,0.47,17.16
2021-04-08,0.72,0.95,1.08,0.45,16.95
2021-04-09,0.75,1.17,0.87,0.5,16.69
2021-04-12,0.73,1.12,0.9,0.48,16.91
2021-04-13,0.69,1.24,0.86,0.44,16.65
2021-04-14,0.78,1.44,0.96,0.43,16.99
2021-04-15,0.76,1.37,0.9,0.48,16.57
2021-04-16,0.77,1.47,0.83,0.44,16.25
2021-04-19,0.84,1.42,1.2,0.45,17.29
2021-04-20,0.79,1.07,1.26,0.48,18.68
2021-04-21,0.71,1.17,0.89,0.43,17.5
2021-04-22,0.79,1.48,0.89,0.52,18.71
2021-04-23,0.8,1.25,0.88,0.55,17.33
2021-04-26,0.65,1.23,0.61,0.43,17.64
2021-04-27,0.7,1.12,0.93,0.5,17.56
2021-04-28,0.81,1.54,1.26,0.43,17.28
2021-04-29,0.71,1.17,0.92,0.47,17.61
2021-04-30,0.95,1.41,1.35,0.59,18.61
2021-05-03,0.75,1.29,0.73,0.51,18.31
2021-05-04,0.86,1.13,1.19,0.56,19.48
2021-05-05,0.88,1.64,1.24,0.46,19.15
2021-05-06,0.87,1.45,1.16,0.57,18.39
2021-05-07,0.86,1.42,0.98,0.51,16.69
2021-05-10,0.9,1.43,0.95,0.59,19.66
2021-05-11,0.99,1.23,1.52,0.57,21.84
2021-05-12,0.98,1.04,1.5,0.63,27.59
2021-05-13,1.0,1.58,1.09,0.63,23.13
2021-05-14,0.9,1.37,0.93,0.54,18.81
2021-05-17,0.92,1.54,0.98,0.55,19.72
2021-05-18,0.85,1.47,0.94,0.48,21.34
2021-05-19,1.07,1.52,1.21,0.58,22.18
2021-05-20,0.84,1.56,0.93,0.48,20.67
2021-05-21,0.85,1.7,0.9,0.53,20.15
2021-05-24,0.76,1.37,1.06,0.41,18.4
2021-05-25,0.82,1.46,1.17,0.49,18.84
2021-05-26,0.76,1.54,0.85,0.44,17.36
2021-05-27,0.71,1.32,1.07,0.41,16.74
2021-05-28,0.73,1.4,1.05,0.45,16.76
2021-06-01,0.66,1.28,0.63,0.42,17.9
2021-06-02,0.69,1.37,1.46,0.37,17.48
2021-06-03,0.67,1.36,1.22,0.41,18.04
2021-06-04,0.84,1.82,0.97,0.44,16.42
2021-06-07,0.68,1.4,0.93,0.43,16.42
2021-06-08,0.65,1.52,0.99,0.35,17.07
2021-06-09,0.65,1.37,1.12,0.36,17.89
2021-06-10,0.78,1.38,1.18,0.43,16.1
2021-06-11,0.85,1.6,0.96,0.48,15.65
2021-06-14,0.71,1.54,1.04,0.36,16.39
2021-06-15,0.71,1.21,0.84,0.45,17.02
2021-06-16,0.97,1.85,1.0,0.55,18.15
2021-06-17,0.84,1.75,0.95,0.49,17.75
2021-06-18,0.9,1.67,1.02,0.56,20.7
2021-06-21,0.8,1.58,1.05,0.42,17.89
2021-06-22,0.78,1.61,1.05,0.47,16.66
2021-06-23,0.7,1.35,1.05,0.39,16.32
2021-06-24,0.68,1.39,1.24,0.4,15.97
2021-06-25,0.74,1.39,0.97,0.48,15.62
2021-06-28,0.76,1.59,1.31,0.42,15.76
2021-06-29,0.66,1.38,1.0,0.43,16.02
2021-06-30,0.74,1.34,1.06,0.4,15.83
2021-07-01,0.65,0.84,1.05,0.44,15.48
2021-07-02,0.78,1.3,0.99,0.51,15.07
2021-07-06,0.89,1.53,1.24,0.51,16.44
2021-07-07,0.83,1.64,0.92,0.52,16.2
2021-07-08,0.86,1.37,0.92,0.59,19.0
2021-07-09,0.87,1.26,1.29,0.53,16.18
2021-07-12,0.88,1.73,1.02,0.49,16.17
2021-07-13,0.81,1.73,0.82,0.48,17.12
2021-07-14,0.81,1.39,1.06,0.49,16.33
2021-07-15,0.89,1.29,1.31,0.59,17.01
2021-07-16,0.98,1.53,1.08,0.69,18.45
2021-07-19,0.98,1.22,1.5,0.53,22.5
2021-07-20,0.78,1.18,1.02,0.44,19.73
2021-07-21,0.86,1.62,1.2,0.46,17.91
2021-07-22,0.87,1.43,1.23,0.57,17.69
2021-07-23,0.88,1.43,0.9,0.61,17.2
2021-07-26,0.86,1.59,0.95,0.54,17.58
2021-07-27,1.0,1.46,1.69,0.59,19.36
2021-07-28,0.8,1.42,0.99,0.52,18.31
2021-07-29,0.67,1.35,0.64,0.48,17.7
2021-07-30,0.83,1.53,0.98,0.56,18.24
2021-08-02,0.89,1.82,0.91,0.51,19.46
2021-08-03,0.76,1.35,1.27,0.47,18.04
2021-08-04,0.84,1.7,1.14,0.52,17.97
2021-08-05,0.82,1.76,1.19,0.52,17.28
2021-08-06,0.95,1.71,1.33,0.55,16.15
2021-08-09,0.86,1.57,1.2,0.49,16.72
2021-08-10,0.72,1.4,1.2,0.43,16.79
2021-08-11,0.98,1.55,1.69,0.52,16.06
2021-08-12,0.88,1.52,1.35,0.53,15.59
2021-08-13,0.93,1.84,1.01,0.57,15.45
2021-08-16,0.87,1.45,1.11,0.54,16.12
2021-08-17,0.92,1.33,1.12,0.58,17.91
2021-08-18,0.91,1.71,0.82,0.52,21.57
2021-08-19,1.04,1.61,1.32,0.61,21.67
2021-08-20,0.91,1.75,1.06,0.57,18.56
2021-08-23,0.78,1.61,0.95,0.41,17.15
2021-08-24,0.69,1.64,1.05,0.39,17.22
2021-08-25,0.8,1.75,1.08,0.42,16.79
2021-08-26,0.86,1.48,1.07,0.55,18.84
2021-08-27,0.88,1.88,0.98,0.49,16.39
2021-08-30,0.77,1.34,1.28,0.42,16.19
2021-08-31,0.89,1.65,1.33,0.46,16.48
2021-09-01,0.81,1.79,0.94,0.45,16.11
2021-09-02,0.68,1.51,0.86,0.42,16.41
2021-09-03,0.89,1.8,1.05,0.5,16.41
2021-09-07,0.87,1.83,1.19,0.43,18.14
2021-09-08,0.86,1.57,1.19,0.42,17.96
2021-09-09,0.82,1.62,0.97,0.47,18.8
2021-09-10,0.99,1.74,1.23,0.53,20.95
2021-09-13,0.91,1.46,1.23,0.46,19.37
2021-09-14,0.9,1.17,1.54,0.55,19.46
2021-09-15,0.85,1.21,1.04,0.49,18.18
2021-09-16,0.84,1.58,0.98,0.49,18.69
2021-09-17,0.92,1.69,1.05,0.56,20.81
2021-09-20,1.08,1.65,1.25,0.54,25.71
2021-09-21,0.89,1.69,1.03,0.44,24.36
2021-09-22,0.98,1.68,1.34,0.48,20.87
2021-09-23,0.79,1.39,0.86,0.43,18.63
2021-09-24,1.0,2.01,1.09,0.57,17.75
2021-09-27,0.82,2.14,0.74,0.43,18.76
2021-09-28,1.08,1.78,1.29,0.55,23.25
2021-09-29,0.93,1.48,1.28,0.51,22.56
2021-09-30,1.07,1.5,1.31,0.58,23.14
2021-10-01,0.94,1.36,1.1,0.56,21.15
2021-10-04,0.97,1.49,1.09,0.59,22.96
2021-10-05,0.86,1.47,1.13,0.45,21.3
2021-10-06,0.99,1.22,1.63,0.48,21.0
2021-10-07,0.95,1.63,1.26,0.52,19.54
2021-10-08,1.04,2.07,1.16,0.55,18.77
2021-10-11,0.97,1.75,1.31,0.5,20.0
2021-10-12,0.8,1.62,1.2,0.41,19.85
2021-10-13,0.89,1.53,1.22,0.48,18.64
2021-10-14,0.83,1.46,1.02,0.45,16.86
2021-10-15,0.86,1.5,1.27,0.48,16.3
2021-10-18,0.76,1.55,0.86,0.42,16.31
2021-10-19,0.76,1.44,0.97,0.4,15.7
2021-10-20,0.78,1.42,0.97,0.42,15.49
2021-10-21,0.74,1.58,0.97,0.44,15.01
2021-10-22,0.83,1.36,0.93,0.53,15.43
2021-10-25,0.71,1.38,0.95,0.41,15.24
2021-10-26,0.83,1.78,1.07,0.43,15.98
2021-10-27,0.85,1.53,1.14,0.51,16.98
2021-10-28,0.66,1.39,1.35,0.36,16.53
2021-10-29,0.87,1.58,1.42,0.46,16.26
2021-11-01,0.76,1.64,1.01,0.4,16.41
2021-11-02,0.71,1.76,0.96,0.37,16.03
2021-11-03,0.69,1.26,0.98,0.39,15.1
2021-11-04,0.69,1.61,0.71,0.39,15.44
2021-11-05,0.78,1.41,0.93,0.44,16.48
2021-11-08,0.66,1.65,0.91,0.36,17.22
2021-11-09,0.73,1.42,1.0,0.44,17.78
2021-11-10,0.87,1.49,1.13,0.48,18.73
2021-11-11,0.73,1.34,1.25,0.44,17.66
2021-11-12,0.75,1.46,0.66,0.47,16.29
2021-11-15,0.78,1.71,0.85,0.42,16.49
2021-11-16,0.79,1.57,0.95,0.44,16.37
2021-11-17,0.8,1.34,1.26,0.45,17.11
2021-11-18,0.7,1.33,0.95,0.45,17.59
2021-11-19,0.76,1.88,1.06,0.42,17.91
2021-11-22,0.77,1.52,1.11,0.4,19.17
2021-11-23,0.84,1.46,1.04,0.53,19.38
2021-11-24,0.9,1.78,1.05,0.5,18.58
2021-11-26,0.92,1.17,1.07,0.56,28.62
2021-11-29,0.87,1.61,1.02,0.42,22.96
2021-11-30,0.94,1.54,1.21,0.48,27.19
2021-12-01,0.99,1.43,1.39,0.52,31.12
2021-12-02,1.08,1.89,1.27,0.62,27.95
2021-12-03,1.15,1.43,1.4,0.74,30.67
2021-12-06,1.01,1.53,1.17,0.54,27.18
2021-12-07,0.95,1.68,1.13,0.43,21.89
2021-12-08,0.88,1.48,1.18,0.45,19.9
2021-12-09,0.91,1.58,1.26,0.53,21.58
2021-12-10,1.08,2.04,1.2,0.61,18.69
2021-12-13,0.98,1.89,1.0,0.56,20.31
2021-12-14,0.97,1.41,1.19,0.6,21.89
2021-12-15,0.92,1.4,0.91,0.59,19.29
2021-12-16,0.86,1.31,0.95,0.55,20.57
2021-12-17,0.87,1.18,1.1,0.59,21.57
2021-12-20,0.85,1.32,0.98,0.47,22.87
2021-12-21,0.87,1.59,0.96,0.49,21.01
2021-12-22,0.82,1.25,1.11,0.47,18.63
2021-12-23,0.79,1.36,1.01,0.49,17.96
2021-12-27,0.79,1.22,1.04,0.45,17.68
